"","status","loan_amnt","term","annual_inc","dti","payment_inc_ratio","revol_bal","revol_util","purpose","home_ownership","delinq_2yrs_zero","pub_rec_zero","open_acc","grade","outcome","emp_length","purpose_","home_","emp_len_","borrower_score"
"8536","Charged Off",9000,"36 months",28000,10.63,12.7286,5101,68,"debt_consolidation","MORTGAGE",0,1,6,5.6,"default",2,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"8537","Charged Off",17000,"36 months",57000,30.65,12.0676,9351,45.2,"debt_consolidation","RENT",1,1,11,6,"default",3,"debt_consolidation","RENT"," > 1 Year",0.45
"8538","Charged Off",18000,"36 months",108000,12.83,7.31611,24934,48.5,"other","MORTGAGE",1,1,14,3.6,"default",11,"other","MORTGAGE"," > 1 Year",0.5
"8539","Charged Off",18375,"36 months",80000,6.27,9.29355,17655,96,"debt_consolidation","MORTGAGE",1,0,8,6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.3
"8540","Charged Off",4000,"36 months",30000,6.16,5.6872,3443,67.5,"debt_consolidation","RENT",1,1,5,5,"default",7,"debt_consolidation","RENT"," > 1 Year",0.5
"8541","Charged Off",5375,"36 months",30000,11.44,7.8,5938,49.5,"debt_consolidation","MORTGAGE",0,1,6,3.4,"default",4,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"8542","Charged Off",35000,"60 months",171034,24.72,5.95608,69726,54.2,"debt_consolidation","MORTGAGE",1,1,16,4.8,"default",10,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8543","Charged Off",25200,"36 months",86000,7.13,11.738,8363,29.3,"credit_card","MORTGAGE",0,1,8,5.8,"default",9,"credit_card","MORTGAGE"," > 1 Year",0.5
"8544","Charged Off",10000,"36 months",45000,20.16,9.0728,26749,88,"debt_consolidation","MORTGAGE",1,1,11,4.2,"default",1,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"8545","Charged Off",35000,"60 months",110000,27,11.3935,76565,87.4,"small_business","MORTGAGE",1,1,17,0.4,"default",2,"small_business","MORTGAGE"," > 1 Year",0.4
"8546","Charged Off",8875,"36 months",25961,10.72,13.5378,11437,55.7,"debt_consolidation","RENT",1,1,11,5.6,"default",3,"debt_consolidation","RENT"," > 1 Year",0.5
"8547","Charged Off",12000,"60 months",50000,29.81,7.68024,12350,38.8,"debt_consolidation","MORTGAGE",0,1,18,4,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8548","Charged Off",12000,"36 months",60000,9.04,7.92,8018,21.5,"debt_consolidation","RENT",1,1,6,5.6,"default",9,"debt_consolidation","RENT"," > 1 Year",0.75
"8549","Charged Off",1625,"36 months",27500,15.4,2.67709,884,17.7,"debt_consolidation","MORTGAGE",1,0,7,2.4,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"8550","Charged Off",14400,"60 months",85000,24.27,5.11384,13591,38.6,"credit_card","MORTGAGE",1,1,21,3.2,"default",8,"credit_card","MORTGAGE"," > 1 Year",0.55
"8551","Charged Off",10400,"36 months",38000,22.99,10.4286,14700,41.1,"credit_card","MORTGAGE",1,1,13,7,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.45
"8552","Charged Off",3500,"36 months",67000,15.39,2.33964,21359,88.8,"debt_consolidation","MORTGAGE",1,1,14,4,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.2
"8553","Charged Off",28000,"60 months",100000,17.48,9.11832,3493,31.8,"debt_consolidation","RENT",1,1,9,2.4,"default",8,"debt_consolidation","RENT"," > 1 Year",0.55
"8554","Charged Off",15000,"36 months",55000,12.22,10.925,13153,41.2,"credit_card","RENT",1,0,18,5.8,"default",1,"credit_card","RENT"," > 1 Year",0.45
"8555","Charged Off",4500,"36 months",38000,19.86,4.83505,6001,17.5,"car","MORTGAGE",1,1,15,4.2,"default",4,"major_purchase","MORTGAGE"," > 1 Year",0.5
"8556","Charged Off",7800,"36 months",36358,9.11,8.38462,4507,32.9,"debt_consolidation","RENT",1,1,6,5.4,"default",8,"debt_consolidation","RENT"," > 1 Year",0.7
"8557","Charged Off",15000,"60 months",56000,33.06,8.57164,11811,48.3,"debt_consolidation","RENT",1,1,8,4,"default",8,"debt_consolidation","RENT"," > 1 Year",0.4
"8558","Charged Off",16000,"36 months",64000,12.75,9.63937,8433,58.2,"debt_consolidation","RENT",1,0,4,5.2,"default",11,"debt_consolidation","RENT"," > 1 Year",0.2
"8559","Charged Off",17625,"36 months",55000,22.76,12.8369,14709,37.9,"debt_consolidation","RENT",0,1,10,5.8,"default",5,"debt_consolidation","RENT"," > 1 Year",0.5
"8560","Charged Off",14400,"60 months",60000,6.61,6.885,8646,77.2,"debt_consolidation","MORTGAGE",1,1,8,4.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8561","Charged Off",10850,"36 months",32752,14,13.1186,20584,54.3,"credit_card","MORTGAGE",1,1,11,5.6,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.55
"8562","Charged Off",2700,"36 months",57707,16.45,2.05389,1879,15.5,"other","OWN",1,1,7,3.6,"default",11,"other","OWN"," > 1 Year",0.5
"8563","Charged Off",16000,"60 months",80000,22.95,7.17015,15292,84,"other","OWN",1,1,17,0.6,"default",2,"other","OWN"," > 1 Year",0.5
"8564","Charged Off",4500,"36 months",34000,28.24,5.35553,10762,50.1,"debt_consolidation","RENT",1,1,22,6,"default",8,"debt_consolidation","RENT"," > 1 Year",0.55
"8565","Charged Off",13700,"36 months",92000,11.75,5.74174,21757,90.7,"home_improvement","MORTGAGE",0,1,5,5.2,"default",3,"home_improvement","MORTGAGE"," > 1 Year",0.55
"8566","Charged Off",10000,"36 months",60000,3.58,7.3162,3112,47.4,"debt_consolidation","RENT",0,1,7,3.6,"default",11,"debt_consolidation","RENT"," > 1 Year",0.45
"8567","Charged Off",5800,"36 months",20000,23.7,11.7342,11550,70.9,"debt_consolidation","MORTGAGE",0,1,7,6,"default",2,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"8568","Charged Off",18225,"36 months",41600,25.41,19.4094,19403,67.4,"major_purchase","RENT",1,1,14,3.8,"default",4,"major_purchase","RENT"," > 1 Year",0.55
"8569","Charged Off",7500,"36 months",35000,18.83,9.91406,16519,61.2,"debt_consolidation","OWN",1,1,14,3,"default",11,"debt_consolidation","OWN"," > 1 Year",0.35
"8570","Charged Off",7750,"36 months",30000,21.24,11.34,5917,76.8,"credit_card","RENT",0,0,9,3.6,"default",1,"credit_card","RENT"," > 1 Year",0.55
"8571","Charged Off",2150,"36 months",46000,30.42,1.96878,20314,75.2,"debt_consolidation","RENT",1,1,12,4.8,"default",11,"debt_consolidation","RENT"," > 1 Year",0.6
"8572","Charged Off",16000,"60 months",50000,31.01,9.65952,17051,69,"credit_card","MORTGAGE",1,1,19,3.2,"default",3,"credit_card","MORTGAGE"," > 1 Year",0.4
"8573","Charged Off",10000,"60 months",31000,23.38,10.3227,14125,79.8,"debt_consolidation","RENT",1,1,9,4,"default",4,"debt_consolidation","RENT"," > 1 Year",0.35
"8574","Charged Off",10000,"60 months",60000,18.16,5.6038,10736,58,"debt_consolidation","MORTGAGE",1,1,11,3,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8575","Charged Off",6850,"36 months",290000,3.26,1.01851,8180,89.9,"home_improvement","MORTGAGE",1,1,10,3.2,"default",1,"home_improvement","MORTGAGE"," > 1 Year",0.55
"8576","Charged Off",6500,"36 months",29000,5.89,10.1061,2879,26.7,"moving","RENT",0,1,6,2.2,"default",6,"other","RENT"," > 1 Year",0.55
"8577","Charged Off",15000,"60 months",48000,26.3,9.43325,22399,72.3,"other","MORTGAGE",1,1,6,3.2,"default",11,"other","MORTGAGE"," > 1 Year",0.3
"8578","Charged Off",18000,"60 months",51300,25.5,10.0657,4060,26.5,"debt_consolidation","RENT",1,1,8,4.6,"default",0,"debt_consolidation","RENT"," < 1 Year",0.45
"8579","Charged Off",23325,"36 months",165000,13.43,5.77149,9631,35.6,"major_purchase","MORTGAGE",0,1,10,4.2,"default",7,"major_purchase","MORTGAGE"," > 1 Year",0.45
"8580","Charged Off",28000,"60 months",67000,15.81,10.814,38142,37.9,"debt_consolidation","MORTGAGE",1,1,13,5.4,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"8581","Charged Off",8000,"36 months",48360,8.14,6.37841,8970,30.1,"debt_consolidation","MORTGAGE",1,0,12,5.2,"default",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"8582","Charged Off",10400,"36 months",80000,22.19,5.6595,53194,96,"home_improvement","MORTGAGE",1,1,6,3.4,"default",7,"home_improvement","MORTGAGE"," > 1 Year",0.55
"8583","Charged Off",15000,"36 months",49000,23.85,12.3864,16959,86.1,"debt_consolidation","RENT",1,1,11,6,"default",8,"debt_consolidation","RENT"," > 1 Year",0.3
"8584","Charged Off",7000,"36 months",102000,16.61,3.10906,12133,59.8,"medical","RENT",1,1,12,2.4,"default",1,"medical","RENT"," > 1 Year",0.35
"8585","Charged Off",13800,"36 months",72000,6.93,8.4135,11639,50.8,"debt_consolidation","MORTGAGE",1,1,9,3.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"8586","Charged Off",10000,"60 months",59460,25.73,4.82462,20286,70,"debt_consolidation","MORTGAGE",1,0,14,4.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"8587","Charged Off",6350,"36 months",23000,26.66,11.5205,9412,88,"debt_consolidation","RENT",1,1,10,4.6,"default",0,"debt_consolidation","RENT"," < 1 Year",0.3
"8588","Charged Off",11000,"60 months",50200,8.99,6.61458,11536,46.5,"debt_consolidation","MORTGAGE",1,1,13,3.2,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"8589","Charged Off",8875,"36 months",27700,13.52,12.522,9623,34.5,"credit_card","RENT",1,1,11,5.4,"default",11,"credit_card","RENT"," > 1 Year",0.45
"8590","Charged Off",10000,"60 months",52000,9.28,6.64962,43736,40.4,"wedding","RENT",1,1,5,1.4,"default",11,"other","RENT"," > 1 Year",0.35
"8591","Charged Off",6650,"36 months",24800,16.35,12.2226,5330,66.6,"debt_consolidation","RENT",1,1,4,2.6,"default",4,"debt_consolidation","RENT"," > 1 Year",0.5
"8592","Charged Off",3500,"36 months",72000,31.32,2.0475,27942,67.5,"other","MORTGAGE",0,1,9,4.8,"default",11,"other","MORTGAGE"," > 1 Year",0.4
"8593","Charged Off",23800,"60 months",59000,16.37,11.9732,32051,29.3,"debt_consolidation","MORTGAGE",1,1,16,5,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"8594","Charged Off",14000,"60 months",104000,12.23,3.91812,11718,79.2,"credit_card","MORTGAGE",1,1,6,4.8,"default",9,"credit_card","MORTGAGE"," > 1 Year",0.5
"8595","Charged Off",15000,"36 months",72000,23.5,8.25,24556,93,"credit_card","MORTGAGE",1,0,12,5.6,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.6
"8596","Charged Off",6250,"36 months",28114,31.54,9.48211,15566,70.1,"debt_consolidation","MORTGAGE",1,1,11,5,"default",9,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"8597","Charged Off",8000,"36 months",70000,16.9,5.11851,9826,26.9,"other","MORTGAGE",0,1,19,4,"default",11,"other","MORTGAGE"," > 1 Year",0.75
"8598","Charged Off",10500,"60 months",85000,20.81,4.4208,8597,98.8,"debt_consolidation","MORTGAGE",1,0,9,0.2,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8599","Charged Off",5375,"36 months",26500,19.75,8.12513,2872,39.9,"credit_card","RENT",0,1,9,5.8,"default",3,"credit_card","RENT"," > 1 Year",0.55
"8600","Charged Off",4000,"36 months",14597,19.73,12.2729,3598,58,"debt_consolidation","RENT",1,1,13,4,"default",1,"debt_consolidation","RENT"," > 1 Year",0.4
"8601","Charged Off",25000,"60 months",61000,28.94,14.5161,13731,50.3,"debt_consolidation","MORTGAGE",1,1,12,2,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"8602","Charged Off",16000,"60 months",48000,25.5,10.957,11091,77.6,"credit_card","MORTGAGE",0,1,9,2.6,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.2
"8603","Charged Off",18550,"60 months",41675,26.21,11.0619,26636,38.5,"debt_consolidation","OWN",1,1,10,7,"default",0,"debt_consolidation","OWN"," < 1 Year",0.55
"8604","Charged Off",3625,"36 months",13704,12.61,10.7032,6731,75.6,"credit_card","RENT",1,0,4,6,"default",0,"credit_card","RENT"," < 1 Year",0.35
"8605","Charged Off",6000,"36 months",30000,24.28,8.5304,7094,23.8,"credit_card","RENT",1,1,11,5,"default",3,"credit_card","RENT"," > 1 Year",0.6
"8606","Charged Off",18825,"36 months",48000,16.18,16.7278,13057,40.1,"wedding","MORTGAGE",1,1,9,5,"default",2,"other","MORTGAGE"," > 1 Year",0.7
"8607","Charged Off",6000,"36 months",62000,10.7,3.9511,18307,42.6,"home_improvement","MORTGAGE",1,1,25,4.2,"default",10,"home_improvement","MORTGAGE"," > 1 Year",0.3
"8608","Default",31300,"36 months",70000,17.57,18.8326,18955,86.6,"debt_consolidation","RENT",1,1,7,4.8,"default",6,"debt_consolidation","RENT"," > 1 Year",0.55
"8609","Charged Off",35000,"36 months",500000,10.67,3.23851,33661,85,"home_improvement","MORTGAGE",0,1,10,3,"default",10,"home_improvement","MORTGAGE"," > 1 Year",0.45
"8610","Charged Off",6250,"36 months",47283,31.29,5.39687,10989,43.4,"debt_consolidation","MORTGAGE",0,1,20,4.2,"default",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.35
"8611","Charged Off",15000,"36 months",37980,13.11,15.8209,3918,53.7,"debt_consolidation","RENT",0,1,11,5.8,"default",10,"debt_consolidation","RENT"," > 1 Year",0.4
"8612","Charged Off",12300,"60 months",44346,23.06,8.23272,18184,43.7,"debt_consolidation","RENT",1,1,14,5,"default",7,"debt_consolidation","RENT"," > 1 Year",0.65
"8613","Charged Off",5000,"36 months",26000,25.57,7.78154,3298,36.6,"debt_consolidation","OWN",0,0,9,6,"default",0,"debt_consolidation","OWN"," < 1 Year",0.5
"8614","Charged Off",9000,"36 months",29000,7.32,12.6708,6552,46.1,"credit_card","RENT",1,0,8,4.2,"default",11,"credit_card","RENT"," > 1 Year",0.4
"8615","Charged Off",6075,"36 months",68750,9.43,4.0032,4277,42.3,"medical","RENT",1,1,8,2.4,"default",11,"medical","RENT"," > 1 Year",0.4
"8616","Charged Off",3600,"36 months",43000,17.22,3.64493,11397,85.7,"medical","MORTGAGE",0,1,9,3.4,"default",10,"medical","MORTGAGE"," > 1 Year",0.4
"8617","Charged Off",7000,"36 months",49000,17.12,5.83249,11690,35.3,"credit_card","MORTGAGE",1,1,11,4.2,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.35
"8618","Charged Off",29175,"60 months",65000,24.33,12.4436,26915,47.1,"debt_consolidation","MORTGAGE",0,1,13,4.2,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8619","Charged Off",15875,"60 months",36000,33.66,15.4977,5598,35.2,"debt_consolidation","RENT",0,1,13,1.8,"default",6,"debt_consolidation","RENT"," > 1 Year",0.5
"8620","Charged Off",35000,"60 months",250000,6.81,5.01014,32154,58.1,"small_business","MORTGAGE",1,1,17,0.2,"default",6,"small_business","MORTGAGE"," > 1 Year",0.5
"8621","Charged Off",10000,"36 months",85000,20.92,4.95501,9353,25.6,"credit_card","MORTGAGE",1,0,30,4.8,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.5
"8622","Charged Off",20000,"60 months",60000,8.96,11.3914,26084,80.8,"credit_card","OWN",1,1,7,1.2,"default",2,"credit_card","OWN"," > 1 Year",0.4
"8623","Charged Off",24375,"60 months",55000,26.57,12.8989,18407,86.8,"debt_consolidation","RENT",1,1,6,4.8,"default",1,"debt_consolidation","RENT"," > 1 Year",0.45
"8624","Charged Off",10000,"60 months",63000,14.74,4.40057,9238,29.9,"credit_card","RENT",1,1,20,4.2,"default",3,"credit_card","RENT"," > 1 Year",0.5
"8625","Charged Off",11500,"36 months",55000,22.1,8.72509,10399,95.4,"home_improvement","MORTGAGE",1,1,5,4.6,"default",3,"home_improvement","MORTGAGE"," > 1 Year",0.4
"8626","Charged Off",7000,"36 months",43000,16.24,6.85647,4757,61,"debt_consolidation","RENT",1,1,7,4.8,"default",4,"debt_consolidation","RENT"," > 1 Year",0.3
"8627","Charged Off",6000,"36 months",20630,28.97,11.3671,10460,62.6,"credit_card","RENT",1,1,7,5.4,"default",3,"credit_card","RENT"," > 1 Year",0.45
"8628","Charged Off",13000,"60 months",43000,22.47,9.84558,10696,45.5,"other","OWN",1,1,9,2.4,"default",10,"other","OWN"," > 1 Year",0.35
"8629","Charged Off",4000,"36 months",25000,4.37,7.29312,2590,78.5,"other","RENT",1,1,3,2.6,"default",8,"other","RENT"," > 1 Year",0.45
"8630","Charged Off",5400,"36 months",106000,14.28,1.96426,9190,64.7,"debt_consolidation","RENT",1,1,6,5.2,"default",11,"debt_consolidation","RENT"," > 1 Year",0.45
"8631","Charged Off",2000,"36 months",30000,27.32,3.0636,2473,45,"other","RENT",1,1,4,2.8,"default",11,"other","RENT"," > 1 Year",0.5
"8632","Charged Off",2000,"36 months",67000,7.63,1.39612,2152,79.7,"other","RENT",1,1,5,1.2,"default",11,"other","RENT"," > 1 Year",0.45
"8633","Charged Off",19075,"60 months",43200,13.67,11.8806,16029,66.2,"debt_consolidation","MORTGAGE",1,0,9,5.8,"default",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.4
"8634","Charged Off",7750,"36 months",25000,33.12,13.2226,9028,42.8,"credit_card","MORTGAGE",1,1,16,5,"default",5,"credit_card","MORTGAGE"," > 1 Year",0.35
"8635","Charged Off",6000,"36 months",43116,33.26,5.63067,9574,70.4,"debt_consolidation","MORTGAGE",1,1,11,6,"default",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.3
"8636","Charged Off",35000,"60 months",98000,18.66,12.3491,39513,61.3,"debt_consolidation","MORTGAGE",1,1,16,1.4,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"8637","Charged Off",9000,"36 months",60000,23,6.0088,13278,42.4,"debt_consolidation","MORTGAGE",1,0,10,5.8,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"8638","Charged Off",20000,"60 months",51000,0.4,10.1475,17,0.1,"home_improvement","RENT",1,1,6,5.4,"default",5,"home_improvement","RENT"," > 1 Year",0.45
"8639","Charged Off",10000,"60 months",65000,20.51,4.26517,40679,84.2,"debt_consolidation","MORTGAGE",1,1,13,4.2,"default",9,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"8640","Charged Off",29175,"36 months",135000,17.74,9.10204,34722,85.9,"debt_consolidation","MORTGAGE",1,1,17,4.8,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"8641","Charged Off",20500,"60 months",46000,16.5,12.7844,24299,51.5,"debt_consolidation","MORTGAGE",1,1,15,4.6,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"8642","Charged Off",16000,"60 months",37000,26.46,10.9518,13820,35.5,"debt_consolidation","RENT",1,1,8,5.2,"default",10,"debt_consolidation","RENT"," > 1 Year",0.55
"8643","Charged Off",12725,"36 months",68500,19.08,8.31977,2352,48,"debt_consolidation","MORTGAGE",0,1,9,4,"default",9,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"8644","Charged Off",5375,"36 months",50000,28.77,4.84704,6308,67.8,"moving","MORTGAGE",1,1,9,2.2,"default",5,"other","MORTGAGE"," > 1 Year",0.5
"8645","Charged Off",25975,"60 months",140000,27.39,6.52054,20377,68.4,"debt_consolidation","MORTGAGE",1,1,23,1.8,"default",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.7
"8646","Charged Off",35000,"60 months",260000,13.87,4.82603,14020,65.8,"debt_consolidation","MORTGAGE",0,1,13,0.6,"default",9,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"8647","Charged Off",16000,"60 months",45000,9.98,10.0011,15671,54.3,"credit_card","RENT",1,1,6,4.4,"default",6,"credit_card","RENT"," > 1 Year",0.35
"8648","Charged Off",24000,"60 months",60000,20.98,11.2512,39098,38.4,"debt_consolidation","MORTGAGE",1,1,17,4.4,"default",10,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8649","Charged Off",20000,"60 months",84000,27.94,6.92986,25171,88.9,"debt_consolidation","MORTGAGE",1,1,13,4.8,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"8650","Charged Off",5500,"36 months",25000,11.92,9.74688,3912,97.8,"debt_consolidation","RENT",1,1,5,3.8,"default",3,"debt_consolidation","RENT"," > 1 Year",0.4
"8651","Charged Off",12500,"36 months",68668,25.16,7.92474,19099,47.5,"credit_card","RENT",1,1,19,3.4,"default",11,"credit_card","RENT"," > 1 Year",0.55
"8652","Charged Off",15000,"36 months",77871,23.7,7.7163,39954,70,"debt_consolidation","RENT",1,1,17,5.8,"default",11,"debt_consolidation","RENT"," > 1 Year",0.25
"8653","Charged Off",9400,"36 months",28269,18.72,14.0049,10266,49.1,"other","RENT",1,1,8,4.8,"default",3,"other","RENT"," > 1 Year",0.6
"8654","Charged Off",7000,"36 months",50000,8.4,5.544,995,15.5,"debt_consolidation","RENT",1,0,5,5.6,"default",3,"debt_consolidation","RENT"," > 1 Year",0.45
"8655","Charged Off",35000,"60 months",120000,16.03,10.4917,17719,92.8,"debt_consolidation","MORTGAGE",1,0,10,1,"default",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"8656","Charged Off",12000,"60 months",68500,13.65,5.75842,8536,81.3,"debt_consolidation","MORTGAGE",1,1,15,2.6,"default",6,"debt_consolidation","MORTGAGE"," > 1 Year",0.2
"8657","Charged Off",17000,"60 months",65000,9.97,6.91034,809,4,"debt_consolidation","OWN",1,1,15,5.6,"default",10,"debt_consolidation","OWN"," > 1 Year",0.45
"8658","Charged Off",11700,"60 months",50000,6.29,6.9456,4310,28.7,"debt_consolidation","RENT",1,1,9,5,"default",3,"debt_consolidation","RENT"," > 1 Year",0.5
"8659","Charged Off",6075,"60 months",20832,26.9,10.0835,5777,20.1,"other","RENT",1,0,12,1.4,"default",0,"other","RENT"," < 1 Year",0.6
"8660","Charged Off",10000,"36 months",35205,24.24,11.1015,20229,72.5,"debt_consolidation","RENT",1,1,7,5.4,"default",0,"debt_consolidation","RENT"," < 1 Year",0.25
"8661","Charged Off",1000,"36 months",91000,13.03,0.497934,12143,82.6,"medical","RENT",1,1,7,2.4,"default",8,"medical","RENT"," > 1 Year",0.4
"8662","Charged Off",13750,"60 months",50000,21.58,9.5088,12536,94.3,"debt_consolidation","OWN",1,1,10,1.4,"default",10,"debt_consolidation","OWN"," > 1 Year",0.2
